DateTime,Open,High,Low,Close,Ticks(from bar),Volume(from bar),Delta_Close,Delta_Close,"Delta, %"
2025-11-17 1:00,6780.75,6785.5,6779.25,6783.75,2641,3222,194,194,6.021104904
2025-11-17 1:30,6784,6785,6778.25,6779.5,2932,3753,39,39,1.039168665
2025-11-17 2:00,6779.5,6795.25,6778.5,6794.25,4489,5391,563,563,10.44333148
2025-11-17 2:30,6794.25,6795,6791.75,6792.5,3352,4062,180,180,4.431314623
2025-11-17 3:00,6792.25,6800.5,6790.25,6795,6150,7805,449,449,5.752722614
2025-11-17 3:30,6795.25,6801.5,6794.5,6799.25,4188,5333,213,213,3.993999625
2025-11-17 4:00,6799,6800.5,6788.5,6792.25,6297,7720,-380,-380,-4.922279793
2025-11-17 4:30,6792.25,6794,6783.25,6787.5,4669,5749,-359,-359,-6.244564272
2025-11-17 5:00,6787.25,6787.75,6773.75,6775,5362,6395,-831,-831,-12.99452697
2025-11-17 5:30,6774.75,6778.75,6764.25,6769,6759,8323,-985,-985,-11.834675
2025-11-17 6:00,6769,6775,6764.25,6773,4825,5988,328,328,5.47762191
2025-11-17 6:30,6773,6779.25,6769,6771.75,5242,6596,-474,-474,-7.186173438
2025-11-17 7:00,6771.75,6771.75,6759.25,6762.75,8034,9985,-307,-307,-3.074611918
2025-11-17 7:30,6762.75,6764.75,6755.75,6759,6499,8060,60,60,0.744416873
2025-11-17 8:00,6759,6760.25,6745,6752.25,11534,14341,471,471,3.284289798
2025-11-17 8:30,6752,6752,6734.5,6747.5,15019,18569,61,61,0.328504497
2025-11-17 9:00,6747.5,6747.5,6731.75,6734.25,22517,28658,-630,-630,-2.198339033
2025-11-17 9:30,6734.25,6774.75,6726.5,6765,130873,159110,2126,2126,1.336182515
2025-11-17 10:00,6765.25,6769.5,6742,6758.25,111097,131133,-833,-833,-0.635232931
2025-11-17 10:30,6758,6761.5,6738.25,6744.5,94184,108269,709,709,0.654850419
2025-11-17 11:00,6744.5,6747.25,6714.75,6742,103677,127938,1760,1760,1.375666338
2025-11-17 11:30,6742.25,6767.25,6740.75,6767,80693,102586,2192,2192,2.136743805
2025-11-17 12:00,6767,6767.5,6754.5,6760.75,52987,64774,438,438,0.67619724
2025-11-17 12:30,6761,6763.5,6728.75,6729.5,68542,83981,-2307,-2307,-2.747049928
2025-11-17 13:00,6729.5,6732.25,6719.5,6724.25,78411,98175,-2221,-2221,-2.262286733
2025-11-17 13:30,6724.25,6736.25,6702,6702.75,77378,100343,-729,-729,-0.726508077
2025-11-17 14:00,6702.75,6706.25,6686.5,6695.25,89905,114178,-1842,-1842,-1.613270507
2025-11-17 14:30,6695.25,6698.5,6663.75,6664.5,93325,121293,-5925,-5925,-4.884865573
2025-11-17 15:00,6664.25,6677.5,6658.5,6674.5,97412,125393,-1467,-1467,-1.169921766
2025-11-17 15:30,6674.5,6694.75,6667.75,6693.75,138608,206622,1336,1336,0.64659136
2025-11-17 16:00,6693.75,6701,6692.75,6697.25,29487,51391,-6779,-6779,-13.19102567
2025-11-17 16:30,6697.25,6698.25,6692,6697.25,6002,8664,-172,-172,-1.985226223
2025-11-17 18:00,6696.5,6706.25,6693.25,6701.25,5453,6540,101,101,1.544342508
2025-11-17 18:30,6701.5,6705.25,6698.5,6701.5,3111,3382,102,102,3.015966884
2025-11-17 19:00,6701.5,6704.5,6690.25,6690.5,5814,6426,48,48,0.746965453
2025-11-17 19:30,6690.75,6696.5,6685,6689.75,7008,8372,166,166,1.982799809
2025-11-17 20:00,6689.75,6707.75,6688.75,6700.5,7731,9224,-36,-36,-0.39028621
2025-11-17 20:30,6700.75,6708.75,6699.5,6704,4445,5122,78,78,1.52284264
2025-11-17 21:00,6704,6707.75,6699.25,6702.25,4564,5297,-53,-53,-1.000566358
2025-11-17 21:30,6702.25,6704,6686.5,6686.75,6271,7561,-499,-499,-6.59965613
2025-11-17 22:00,6686.5,6687.25,6680,6680.75,7753,9606,-800,-800,-8.328128253
2025-11-17 22:30,6680.5,6683.25,6672.5,6675.25,9071,11460,-1176,-1176,-10.2617801
2025-11-17 23:00,6675.25,6675.25,6638.75,6647.25,20161,25515,-2649,-2649,-10.38212816
2025-11-17 23:30,6647.25,6663.75,6647.25,6661.75,9303,11172,284,284,2.542069459
2025-11-18 0:00,6661.5,6667.75,6653.25,6659.5,8616,10300,-238,-238,-2.310679612
2025-11-18 0:30,6659.5,6665.75,6656,6656.25,4853,5940,62,62,1.043771044
2025-11-18 1:00,6656.5,6663.75,6653.75,6660,5690,7033,-145,-145,-2.061709086
2025-11-18 1:30,6659.5,6659.5,6643,6646.5,8115,10431,-363,-363,-3.480011504
2025-11-18 2:00,6646.75,6652,6635.5,6650,10173,11960,68,68,0.568561873
2025-11-18 2:30,6649.75,6662.75,6649,6655,8421,9959,341,341,3.424038558
2025-11-18 3:00,6655.25,6671,6654.25,6665.75,13680,15756,-604,-604,-3.833460269
2025-11-18 3:30,6665.75,6685.75,6664.25,6674.25,11759,14037,651,651,4.637743108
2025-11-18 4:00,6674.25,6684.5,6669.5,6673.75,7652,8781,57,57,0.649128801
2025-11-18 4:30,6673.5,6682.75,6667.5,6680.75,6674,7747,-59,-59,-0.76158513
2025-11-18 5:00,6680.5,6682.25,6671,6672.5,4676,5074,-312,-312,-6.148994876
2025-11-18 5:30,6672.75,6682,6670.5,6680.25,4477,5080,62,62,1.220472441
2025-11-18 6:00,6679.75,6681.75,6669,6673.25,6199,7184,280,280,3.897550111
2025-11-18 6:30,6673.5,6675.25,6665.25,6675,6760,7820,-88,-88,-1.125319693
2025-11-18 7:00,6674.75,6675,6653.75,6657.75,11115,12773,-673,-673,-5.268926642
2025-11-18 7:30,6658,6666.25,6643.25,6650.5,13874,16718,-446,-446,-2.667783228
2025-11-18 8:00,6650.75,6665.25,6650.5,6657.25,13627,15730,504,504,3.204068659
2025-11-18 8:30,6657.25,6668,6655.75,6661.75,16255,19973,53,53,0.265358234
2025-11-18 9:00,6661.5,6666.25,6652.25,6657,22476,27405,-143,-143,-0.521802591
2025-11-18 9:30,6656.75,6679,6621.5,6622,219393,257816,-4970,-4970,-1.927731405
2025-11-18 10:00,6622,6638.75,6603.25,6626.5,231512,275564,2120,2120,0.769331262
2025-11-18 10:30,6626.5,6637.75,6606.75,6607.5,163794,191885,2499,2499,1.302342549
2025-11-18 11:00,6607.5,6654.5,6594,6651.5,154808,187472,4526,4526,2.414227191
2025-11-18 11:30,6651.75,6659.75,6642.75,6647.25,117475,137739,1207,1207,0.876295022
2025-11-18 12:00,6647.25,6654.5,6621,6621.75,82156,99117,-3059,-3059,-3.086251602
2025-11-18 12:30,6621.75,6679.75,6614.75,6672.75,125177,154635,6319,6319,4.086396999
2025-11-18 13:00,6673,6680.5,6666.75,6669.25,85752,101372,-426,-426,-0.420234384
2025-11-18 13:30,6669.25,6687.5,6663,6666.25,93230,111267,-2563,-2563,-2.303468234
2025-11-18 14:00,6666.25,6678.5,6661.5,6665.25,78911,93286,1146,1146,1.228480158
2025-11-18 14:30,6665.25,6685.5,6660.25,6680,92056,114557,1727,1727,1.507546462
2025-11-18 15:00,6680,6685.5,6650.75,6660.25,93131,115247,-4727,-4727,-4.101625205
2025-11-18 15:30,6660,6663.75,6636.5,6637.75,152645,207104,-7986,-7986,-3.856033684
2025-11-18 16:00,6637.5,6638.5,6624.75,6630.75,45370,67975,-277,-277,-0.407502758
2025-11-18 16:30,6630.5,6633.75,6625.5,6627.75,7897,11033,1133,1133,10.26919242
2025-11-18 18:00,6630.75,6647,6629.5,6645.5,6305,7443,734,734,9.86161494
2025-11-18 18:30,6645.75,6647.5,6639.25,6641.75,4245,4782,2,2,0.041823505
2025-11-18 19:00,6641.75,6643.75,6622.5,6626.25,8450,9372,-356,-356,-3.798548869
2025-11-18 19:30,6626.5,6639,6624.5,6635.75,6166,6647,423,423,6.363773131
2025-11-18 20:00,6635.75,6647.5,6627.5,6641.75,8172,8858,228,228,2.573944457
2025-11-18 20:30,6642,6644.5,6629,6633.75,6319,6740,-262,-262,-3.887240356
2025-11-18 21:00,6634,6648.5,6634,6646.75,6057,6693,59,59,0.881518004
2025-11-18 21:30,6647,6652.25,6646.75,6650.5,4591,5100,356,356,6.980392157
2025-11-18 22:00,6650.75,6652.5,6637,6641.25,4312,4867,-209,-209,-4.294226423
2025-11-18 22:30,6641,6641.25,6629.75,6630.75,3877,4449,-149,-149,-3.349067206
2025-11-18 23:00,6630.75,6632.25,6621.5,6630.75,5027,5840,56,56,0.95890411
2025-11-18 23:30,6630.75,6634.5,6622.25,6627,4360,5007,305,305,6.091471939
2025-11-19 0:00,6627.25,6633.5,6626,6626.5,3758,4300,156,156,3.627906977
2025-11-19 0:30,6626.5,6634,6613.25,6630.5,6745,8001,-55,-55,-0.687414073
2025-11-19 1:00,6630.25,6636.5,6626.75,6632.5,4196,4868,494,494,10.14790468
2025-11-19 1:30,6632.5,6635,6630,6634.25,2662,3087,75,75,2.429543246
2025-11-19 2:00,6634,6647.75,6630.25,6642.25,5389,6389,423,423,6.620754422
2025-11-19 2:30,6642.5,6647.5,6639,6644.75,5153,6151,83,83,1.349374086
2025-11-19 3:00,6644.5,6650.5,6636,6649.25,9058,10970,470,470,4.284412033
2025-11-19 3:30,6649.25,6652.5,6639,6639.25,6793,8428,-334,-334,-3.962980541
2025-11-19 4:00,6639,6649.25,6634.75,6648.5,6392,7842,24,24,0.306044376
2025-11-19 4:30,6648.25,6659,6645.75,6658,6296,7927,491,491,6.194020436
2025-11-19 5:00,6658.25,6663.5,6655.25,6662.25,5337,6643,455,455,6.849315068
2025-11-19 5:30,6662.25,6664.75,6658.25,6663.5,5093,6342,226,226,3.563544623
2025-11-19 6:00,6663.5,6668.75,6662.25,6664.5,6051,7514,526,526,7.00026617
2025-11-19 6:30,6664.25,6668.75,6660.25,6661,6133,7566,552,552,7.295796987
2025-11-19 7:00,6661,6664.25,6656.75,6661.25,7125,8953,-217,-217,-2.423768569
2025-11-19 7:30,6661.25,6667.25,6661.25,6661.75,6098,8178,740,740,9.048667156
2025-11-19 8:00,6662,6664.75,6650.25,6658.25,13082,16387,-461,-461,-2.81320559
2025-11-19 8:30,6658.25,6662.75,6651,6652.75,12981,16587,-583,-583,-3.514800748
2025-11-19 9:00,6652.75,6654.25,6641.25,6642.5,27661,35522,-788,-788,-2.218343562
2025-11-19 9:30,6642.5,6693.75,6635.75,6691.75,158567,196765,10477,10477,5.324625823
2025-11-19 10:00,6692,6709,6689.25,6697.75,130551,166428,5882,5882,3.534261062
2025-11-19 10:30,6698,6701,6661,6664.75,121469,151174,-9294,-9294,-6.147882572
2025-11-19 11:00,6664.5,6670.25,6647.75,6655,127225,154536,-2694,-2694,-1.743283118
2025-11-19 11:30,6655.25,6661,6642.5,6660,90558,109077,1617,1617,1.482439011
2025-11-19 12:00,6660,6664.75,6637,6646.75,89217,106785,-1915,-1915,-1.793323032
2025-11-19 12:30,6646.75,6654.5,6622,6648.5,100358,119249,-539,-539,-0.451995405
2025-11-19 13:00,6648.5,6661.5,6644.5,6645.25,77717,88219,-1545,-1545,-1.751323411
2025-11-19 13:30,6645.25,6668.25,6642.75,6660.75,79269,95558,-432,-432,-0.452081458
2025-11-19 14:00,6661,6663.5,6629.75,6633.25,72948,84633,-2277,-2277,-2.690439899
2025-11-19 14:30,6633,6655.25,6628.25,6647.75,69744,80886,310,310,0.383255446
2025-11-19 15:00,6647.75,6679.5,6645.25,6670.5,85069,102798,2272,2272,2.210159731
2025-11-19 15:30,6670.5,6683.5,6652.75,6661.75,123300,163207,-1451,-1451,-0.889055004
2025-11-19 16:00,6661.5,6696,6652.25,6682,51232,68624,2456,2456,3.578922826
2025-11-19 16:30,6682,6704.25,6681.75,6696,21577,28986,3662,3662,12.63368523
2025-11-19 18:00,6697.5,6725.25,6694,6720.25,12867,16267,30,30,0.18442245
2025-11-19 18:30,6720.25,6732.75,6718.5,6732,7735,9012,276,276,3.062583222
2025-11-19 19:00,6731.75,6741.75,6728,6740,7415,8791,483,483,5.494255489
2025-11-19 19:30,6740.25,6743.25,6735.25,6736,5247,5956,-218,-218,-3.660174614
2025-11-19 20:00,6735.75,6741.5,6732.25,6741,4861,5391,355,355,6.585049156
2025-11-19 20:30,6741,6743,6737.25,6742,4368,4975,255,255,5.125628141
2025-11-19 21:00,6741.75,6746.5,6737.5,6738,4673,5774,440,440,7.620367163
2025-11-19 21:30,6738.25,6745.5,6737.5,6745,3518,4480,834,834,18.61607143
2025-11-19 22:00,6744.75,6749.75,6744.5,6747.5,4261,5100,438,438,8.588235294
2025-11-19 22:30,6747.25,6748,6738.5,6744.5,4495,5161,25,25,0.484402248
2025-11-19 23:00,6744.25,6748,6742.25,6744.75,2718,3154,46,46,1.458465441
2025-11-19 23:30,6745,6749.75,6744.25,6749.5,2149,2633,217,217,8.241549563
2025-11-20 0:00,6749.25,6754,6748.25,6749.25,4365,5374,900,900,16.74730182
2025-11-20 0:30,6749,6749.5,6744.75,6746.5,2848,3305,53,53,1.603630862
2025-11-20 1:00,6746.75,6749.5,6740.5,6741.75,3013,3640,-266,-266,-7.307692308
2025-11-20 1:30,6742,6749.25,6741.75,6749,3092,3809,335,335,8.794959307
2025-11-20 2:00,6749,6755.75,6747,6753.5,6174,8091,1029,1029,12.71783463
2025-11-20 2:30,6753.75,6757,6742.75,6744.25,5388,6651,-641,-641,-9.637648474
2025-11-20 3:00,6744.25,6748.5,6740.5,6747,9134,11408,-298,-298,-2.612201964
2025-11-20 3:30,6747,6755,6743,6743.75,6893,8725,393,393,4.504297994
2025-11-20 4:00,6743.5,6745.75,6730.25,6730.5,8313,10375,-653,-653,-6.293975904
2025-11-20 4:30,6730.25,6735,6725.5,6729,6171,7539,33,33,0.437723836
2025-11-20 5:00,6729,6737.5,6724,6736.5,5688,6848,310,310,4.526869159
2025-11-20 5:30,6736.5,6746.5,6736.25,6744.25,4621,5804,576,576,9.924190214
2025-11-20 6:00,6744.25,6744.5,6729.25,6731.25,5939,7199,-567,-567,-7.876093902
2025-11-20 6:30,6731.5,6741,6729,6733,6904,8727,395,395,4.52618311
2025-11-20 7:00,6733,6736.75,6726.25,6733.5,8129,10235,-41,-41,-0.400586224
2025-11-20 7:30,6733.5,6747.25,6732.75,6746.25,5849,7418,418,418,5.634942033
2025-11-20 8:00,6746.5,6750.75,6737,6740.25,12508,16427,131,131,0.797467584
2025-11-20 8:30,6740.75,6772.75,6738.5,6767.75,39288,50983,2047,2047,4.015063845
2025-11-20 9:00,6767.75,6772,6761.5,6764.75,27269,33226,-1620,-1620,-4.875699753
2025-11-20 9:30,6765,6786,6760.25,6784.5,165740,204978,618,618,0.30149577
2025-11-20 10:00,6784.75,6790,6763,6783.75,129910,156195,-4805,-4805,-3.076282852
2025-11-20 10:30,6783.75,6791.25,6762.75,6763,103214,123898,-7124,-7124,-5.749891039
2025-11-20 11:00,6763.25,6763.5,6708.25,6713.5,209035,256827,-6387,-6387,-2.486888061
2025-11-20 11:30,6713.5,6716.5,6628,6636,247630,296500,-4586,-4586,-1.546711636
2025-11-20 12:00,6636,6658,6600,6619.75,248652,292153,707,707,0.241996488
2025-11-20 12:30,6619.75,6629.5,6588.25,6606.5,167825,203683,2551,2551,1.252436384
2025-11-20 13:00,6606.75,6654,6601,6629.25,166135,194290,112,112,0.057645787
2025-11-20 13:30,6629.25,6634,6575,6584.25,135243,156678,-1674,-1674,-1.068433347
2025-11-20 14:00,6584.25,6609.25,6572.25,6604,119258,136509,-3715,-3715,-2.721432287
2025-11-20 14:30,6604,6617,6586,6615,98592,112315,1445,1445,1.286560121
2025-11-20 15:00,6615,6615.25,6587.5,6596,105364,120349,67,67,0.055671422
2025-11-20 15:30,6596,6599.5,6552.5,6558.75,192845,255584,-9868,-9868,-3.860961563
2025-11-20 16:00,6558.75,6562.25,6550.5,6558,44849,66257,-1527,-1527,-2.304662149
2025-11-20 16:30,6558,6559.25,6551.25,6552,10278,14758,-338,-338,-2.290283236
2025-11-20 18:00,6560,6565.75,6539.25,6561.75,13835,17335,898,898,5.180271128
2025-11-20 18:30,6562,6571.5,6557,6566,9755,11571,-329,-329,-2.843315185
2025-11-20 19:00,6565.75,6578,6561.75,6575.5,8828,10551,347,347,3.288787793
2025-11-20 19:30,6575.75,6581.25,6572.5,6577.5,6285,7687,445,445,5.788994406
2025-11-20 20:00,6577.5,6586.75,6575,6585.5,7726,9080,290,290,3.193832599
2025-11-20 20:30,6585.75,6589,6576.5,6583.25,8163,9585,-115,-115,-1.199791341
2025-11-20 21:00,6583.5,6585.25,6577,6581.25,6818,7667,-353,-353,-4.604147646
2025-11-20 21:30,6581.25,6588,6579.5,6580.5,5507,6510,-16,-16,-0.24577573
2025-11-20 22:00,6580.5,6585.25,6578.5,6584.25,4996,5750,-136,-136,-2.365217391
2025-11-20 22:30,6584.5,6594,6582.75,6584.25,6131,7253,225,225,3.102164622
2025-11-20 23:00,6584.5,6586,6571,6578.25,6706,7600,-50,-50,-0.657894737
2025-11-20 23:30,6578.5,6580.25,6566.25,6579.5,5791,6729,131,131,1.946797444
2025-11-21 0:00,6579.5,6585.5,6575.75,6578.75,5211,6034,-132,-132,-2.18760358
2025-11-21 0:30,6579,6580.75,6569.25,6572.25,4015,4797,253,253,5.274129664
2025-11-21 1:00,6572.25,6579.5,6570.5,6570.5,4474,5267,17,17,0.322764382
2025-11-21 1:30,6570.25,6582.25,6568.75,6577,3608,4386,184,184,4.195166439
2025-11-21 2:00,6576.75,6579.75,6572.5,6579.25,3982,4572,144,144,3.149606299
2025-11-21 2:30,6579,6580,6551.5,6554,11409,14187,-219,-219,-1.543666737
2025-11-21 3:00,6554.25,6577,6554,6571,14550,17609,469,469,2.663410756
2025-11-21 3:30,6571,6585,6563.75,6582.75,11308,14395,1469,1469,10.20493227
2025-11-21 4:00,6582.75,6584.25,6563.25,6568.25,8923,10555,-501,-501,-4.746565609
2025-11-21 4:30,6568,6570.5,6552,6552.5,11667,14833,-2025,-2025,-13.65199218
2025-11-21 5:00,6552.5,6553.25,6525,6526.75,22999,28834,-4108,-4108,-14.24706943
2025-11-21 5:30,6526.75,6561.5,6526.5,6560.75,13990,17343,447,447,2.577408753
2025-11-21 6:00,6560.75,6572.5,6558.25,6558.25,11171,13385,465,465,3.474038102
2025-11-21 6:30,6558.25,6562.5,6544.25,6552.75,10172,12223,319,319,2.60983392
2025-11-21 7:00,6553,6556.75,6531.5,6533.5,15501,19014,-1114,-1114,-5.858840854
2025-11-21 7:30,6533.75,6597,6533.5,6585.5,49369,65263,-1839,-1839,-2.817829398
2025-11-21 8:00,6585.75,6599,6573.25,6581.25,26405,32154,-314,-314,-0.976550351
2025-11-21 8:30,6581.25,6597.5,6581.25,6591,19057,22759,347,347,1.524671559
2025-11-21 9:00,6590.75,6594.25,6580,6581.5,30735,38043,-993,-993,-2.610204243
2025-11-21 9:30,6581.25,6596,6562.5,6576.25,181865,213568,-3016,-3016,-1.412196584
2025-11-21 10:00,6576,6590.5,6554.5,6561.5,195284,223918,-2668,-2668,-1.191507605
2025-11-21 10:30,6561.75,6575,6539,6558.75,172060,200056,4112,4112,2.055424481
2025-11-21 11:00,6558.75,6591,6541.75,6590.5,124079,145109,3957,3957,2.726915629
2025-11-21 11:30,6590.5,6638.5,6583.5,6638,139240,163930,2504,2504,1.527481242
2025-11-21 12:00,6637.75,6643.5,6625,6635.25,117455,136562,2646,2646,1.937581465
2025-11-21 12:30,6635.5,6647,6628.5,6633.75,82176,94398,2666,2666,2.824212377
2025-11-21 13:00,6633.5,6636.5,6600.25,6615,95448,111043,1159,1159,1.043739813
2025-11-21 13:30,6615.25,6672.75,6611.75,6654.5,127484,152204,1582,1582,1.039394497
2025-11-21 14:00,6654.25,6677.5,6653,6674.25,81522,95716,2382,2382,2.488612144
2025-11-21 14:30,6674,6677,6641.5,6649.75,96988,117035,-135,-135,-0.115350109
2025-11-21 15:00,6649.5,6654,6628,6628,73478,87004,-1278,-1278,-1.468897982
2025-11-21 15:30,6628.25,6644.25,6614,6623.5,164767,224711,465,465,0.20693246
2025-11-21 16:00,6623.5,6631.75,6621,6623.5,37438,57187,-467,-467,-0.816619162
2025-11-21 16:30,6623.5,6632.75,6623.25,6631.5,7044,10374,202,202,1.947175631
2025-11-21 17:00,6631.5,6631.5,6631.5,6631.5,1,1,1,1,100
2025-11-23 18:00,6654.75,6666.5,6651.75,6656.25,7655,9640,-232,-232,-2.406639004
2025-11-23 18:30,6656,6657.75,6650,6653.25,4610,5894,-394,-394,-6.684764167
2025-11-23 19:00,6653.25,6653.25,6637,6643.5,6861,8228,598,598,7.267865824
2025-11-23 19:30,6643.5,6652,6643,6647.5,3460,3867,129,129,3.335919317
2025-11-23 20:00,6647.5,6653.75,6642.25,6651,5088,5767,467,467,8.097797815
2025-11-23 20:30,6651,6653,6642,6647,4308,4588,256,256,5.579773322
2025-11-23 21:00,6647.25,6655.5,6643.75,6654.75,4205,4585,315,315,6.870229008
2025-11-23 21:30,6654.25,6661.25,6649.5,6661,3883,4205,265,265,6.302021403
2025-11-23 22:00,6661,6662.5,6657.5,6660.5,2701,2899,11,11,0.379441187
2025-11-23 22:30,6660.25,6660.5,6654,6655.5,2885,3081,-13,-13,-0.421940928
2025-11-23 23:00,6655.25,6656.75,6645.75,6648.25,4131,4519,-145,-145,-3.208674486
2025-11-23 23:30,6648.5,6653.5,6647.25,6648.75,3296,3530,160,160,4.532577904
2025-11-24 0:00,6648.5,6659.25,6647.5,6658.5,3435,3975,599,599,15.06918239
2025-11-24 0:30,6658.25,6658.5,6653.5,6656.75,2350,2536,-88,-88,-3.470031546
2025-11-24 1:00,6656.75,6657,6652.5,6653.25,1968,2173,71,71,3.267372296
2025-11-24 1:30,6653,6654.75,6649,6652.5,2228,2428,-136,-136,-5.601317957
2025-11-24 2:00,6652.25,6655,6647,6654.25,3199,3710,520,520,14.01617251
2025-11-24 2:30,6654,6662.75,6652,6660.25,5064,6492,1552,1552,23.90634627
2025-11-24 3:00,6660.25,6668.25,6647.5,6665.25,10390,12761,1097,1097,8.596504976
2025-11-24 3:30,6665.25,6669.5,6661,6668,7412,9047,665,665,7.350502929
2025-11-24 4:00,6667.5,6669.5,6625.5,6626.25,11693,14682,-918,-918,-6.252554148
2025-11-24 4:30,6626.25,6642.75,6625,6638,10403,12833,535,535,4.168939453
2025-11-24 5:00,6638.25,6642,6629,6632,6696,8181,145,145,1.772399462
2025-11-24 5:30,6632.25,6638.75,6625.5,6632.75,6403,7691,225,225,2.925497335
2025-11-24 6:00,6632.5,6635.75,6626.25,6632.75,6894,8374,576,576,6.878433246
2025-11-24 6:30,6633,6646.25,6631.25,6645.75,6141,7259,1219,1219,16.79294669
2025-11-24 7:00,6645.5,6654,6639.25,6652.25,7687,9290,280,280,3.013993541
2025-11-24 7:30,6652,6658.75,6648.75,6657.25,8107,10196,840,840,8.238524912
2025-11-24 8:00,6657.25,6667,6656,6664.75,10631,13095,99,99,0.756013746
2025-11-24 8:30,6664.75,6667.25,6651.75,6653,10062,12112,-652,-652,-5.383091149
2025-11-24 9:00,6653,6670,6652.5,6658,19910,23795,-1079,-1079,-4.534566085
2025-11-24 9:30,6657.75,6686.75,6646.75,6671.25,172746,206280,2958,2958,1.43397324
2025-11-24 10:00,6671.25,6689,6670.25,6686.25,134202,161844,1352,1352,0.835372334
2025-11-24 10:30,6686,6703.75,6680.75,6696.75,84643,102474,-756,-756,-0.737748112
2025-11-24 11:00,6697,6715.5,6696.75,6711.25,72908,89824,-142,-142,-0.158086926
2025-11-24 11:30,6711,6716.25,6703.5,6706.25,66577,81433,-435,-435,-0.534181474
2025-11-24 12:00,6706.25,6715,6700.25,6713.25,59046,70536,590,590,0.836452308
2025-11-24 12:30,6713,6725.25,6710.75,6722,55239,72606,4456,4456,6.137233837
2025-11-24 13:00,6722.25,6729,6722.25,6723.25,39775,50757,-1369,-1369,-2.697164923
2025-11-24 13:30,6723.5,6726.75,6719,6723.75,37160,46108,-710,-710,-1.539862931
2025-11-24 14:00,6723.75,6729.5,6719.25,6720.5,37296,47287,97,97,0.205130374
2025-11-24 14:30,6720.5,6721.5,6710,6714.5,61324,78818,1468,1468,1.862518714
2025-11-24 15:00,6714.5,6726.5,6714.5,6720.5,47676,58725,99,99,0.168582375
2025-11-24 15:30,6720.5,6731.75,6717.25,6718.75,131642,201334,-6480,-6480,-3.218532389
2025-11-24 16:00,6718.5,6726,6715.75,6724.25,32068,50144,2138,2138,4.263720485
2025-11-24 16:30,6724.25,6727.5,6723.25,6725,4807,7066,-1746,-1746,-24.70987829
2025-11-24 18:00,6726.25,6728.25,6722,6723.5,4088,4887,-270,-270,-5.524861878
2025-11-24 18:30,6723.25,6727.75,6722,6722.25,3154,3475,-133,-133,-3.827338129
2025-11-24 19:00,6722,6722,6715.75,6717,4531,5686,-646,-646,-11.36123813
2025-11-24 19:30,6717.25,6724,6716.5,6723.25,3102,3640,224,224,6.153846154
2025-11-24 20:00,6723,6724,6718,6719.75,2591,2918,-28,-28,-0.959561343
2025-11-24 20:30,6719.75,6720.25,6714.5,6715.25,3073,3443,-171,-171,-4.966598896
2025-11-24 21:00,6715.25,6721.75,6715,6717.5,2880,3268,-134,-134,-4.100367197
2025-11-24 21:30,6717.25,6721,6716.5,6720.5,2236,2705,-87,-87,-3.216266174
2025-11-24 22:00,6720.25,6722,6719.25,6720.5,1943,2261,1,1,0.044228218
2025-11-24 22:30,6720.25,6720.75,6713.5,6715,4505,5633,-431,-431,-7.651340316
2025-11-24 23:00,6715.5,6722.75,6714.75,6719.75,2895,3253,-55,-55,-1.690747003
2025-11-24 23:30,6719.5,6720.25,6718,6719.75,1629,1799,43,43,2.390216787
2025-11-25 0:00,6719.75,6723.75,6714.75,6715.5,2420,2736,-32,-32,-1.169590643
2025-11-25 0:30,6715.5,6719,6715.25,6717,1326,1503,103,103,6.852960745
2025-11-25 1:00,6716.75,6720.25,6714.25,6715.5,2262,2628,56,56,2.130898021
2025-11-25 1:30,6715.5,6718.25,6712.25,6713.75,2225,2613,-139,-139,-5.319556066
2025-11-25 2:00,6714,6714.5,6710.75,6713.25,2576,3004,50,50,1.664447403
2025-11-25 2:30,6713.25,6721.5,6712.5,6718,3525,4367,355,355,8.129150447
2025-11-25 3:00,6717.75,6720.5,6711,6718.75,6306,8029,575,575,7.16153942
2025-11-25 3:30,6718.75,6719,6706.75,6709.25,6400,8022,-244,-244,-3.041635502
2025-11-25 4:00,6709.5,6715.75,6703.5,6703.75,5626,6856,-670,-670,-9.772462077
2025-11-25 4:30,6703.5,6710,6701.75,6708,5697,6915,-461,-461,-6.666666667
2025-11-25 5:00,6707.75,6711,6705,6707.75,3166,3691,-215,-215,-5.82497968
2025-11-25 5:30,6707.5,6715.25,6703,6713,4168,4999,-5,-5,-0.100020004
2025-11-25 6:00,6713.25,6714.75,6709,6709.25,3373,4106,-140,-140,-3.409644423
2025-11-25 6:30,6709.25,6712,6706.5,6712,3565,4474,48,48,1.072865445
2025-11-25 7:00,6711.75,6721.75,6711,6720.25,7353,9281,647,647,6.971231548
2025-11-25 7:30,6720,6732.5,6712.25,6717.5,16054,19764,862,862,4.36146529
2025-11-25 8:00,6717.25,6728,6716.75,6725.5,10712,13298,1270,1270,9.550308317
2025-11-25 8:30,6725.75,6730.5,6714.75,6718,17486,21143,-233,-233,-1.102019581
2025-11-25 9:00,6718,6719.75,6711.25,6716.75,16087,19449,-699,-699,-3.594015116
2025-11-25 9:30,6716.5,6730,6674.5,6718.25,182334,221877,-3099,-3099,-1.396719804
2025-11-25 10:00,6718.75,6719,6689,6716,151932,172023,-27,-27,-0.015695576
2025-11-25 10:30,6716,6740.75,6714.5,6728.5,123284,147208,522,522,0.354600293
